step,time,mu,sigma,entropy,sharpness,sat_hi,sat_lo,exp_100us,exp_ms,delta_exp,reward,mean_pred,uncertainty,ucb_score,action_idx,num_actions
144,1763653951.3623312,22.63441840277778,8.255161753829151,2.0655704,14.083168385823567,0.0,0.0,215,21.5,-1,-50.0,-48.43414763222336,0.4702460683469277,-47.728778529702964,2,7
145,1763653951.4287987,22.57937934027778,8.222923853357445,2.0628226,14.039765223448951,0.0,0.0,205,20.5,-10,-50.0,-48.60607105776511,0.5906984154503748,-47.72002343458954,0,7
146,1763653951.528953,21.974058159722222,7.836886368859957,2.0225923,13.622386971857518,0.0,0.0,206,20.6,1,-50.0,-49.23241787074578,1.6388941586952182,-46.77407663270295,4,7
147,1763653951.5957088,22.046770833333333,7.880957842605623,2.0273674,13.718597966681587,0.0,0.0,206,20.6,0,-50.0,-47.89815836853779,0.49315607429179237,-47.1584242571001,3,7
148,1763653951.6623425,22.044778645833333,7.877464621687163,2.0267954,13.72619354155741,0.0,0.0,205,20.5,-1,-50.0,-48.0624982331004,0.4970228520111579,-47.316963955083665,2,7
149,1763653951.7286077,21.960486111111113,7.825399424475717,2.0214086,13.668489572482638,0.0,0.0,195,19.5,-10,-50.0,-48.247474518614,0.5141852441495292,-47.4761966523897,0,7
150,1763653951.8002765,21.384453125,7.450111830086099,1.9809725,13.118107595486109,0.0,0.0,194,19.400000000000002,-1,-50.0,-47.34570290222603,0.48978840817055547,-46.6110202899702,2,7
151,1763653951.8624187,21.33011284722222,7.414511706203731,1.977395,13.046119379038867,0.0,0.0,195,19.5,1,-50.0,-47.72894831682896,0.822890246149865,-46.49461294760417,4,7
152,1763653951.928445,21.38224392361111,7.449883236842347,1.9814941,13.171371487916547,0.0,0.0,192,19.200000000000003,-3,-50.0,-49.30260533987142,1.248074964618353,-47.43049289294389,1,7
153,1763653952.028533,21.198168402777778,7.332386310496927,1.9692885,13.035933151414659,0.0,0.0,195,19.5,3,-50.0,-48.46009117804972,1.037742219091059,-46.903477849413136,5,7
154,1763653952.095074,21.384661458333333,7.454788785757156,1.982815,13.209613714354717,0.0,0.0,185,18.5,-10,-50.0,-48.02905812986292,0.5287337093561503,-47.23595756582869,0,7
155,1763653952.1619081,20.77822048611111,7.0599735864706785,1.9396751,12.59843746352961,0.0,0.0,186,18.6,1,-50.0,-47.23942742690074,0.6227371678557467,-46.30532167511712,4,7
156,1763653952.22838,20.856766493055556,7.110022681436674,1.9451658,12.74506051040461,0.0,0.0,187,18.7,1,-50.0,-48.17734346046244,0.5334923542792259,-47.3771049290436,4,7
157,1763653952.2947671,20.909609375,7.142720266033172,1.9488455,12.694196584272973,0.0,0.0,190,19.0,3,-50.0,-48.462216229919875,0.670665970778479,-47.45621727375216,5,7
158,1763653952.361474,21.090885416666666,7.261661735476376,1.961569,12.910017359227307,0.0,0.0,180,18.0,-10,-50.0,-48.31483219690131,0.4724737465184211,-47.60612157712367,0,7
159,1763653952.4282744,20.493776041666667,6.873056251374994,1.917659,12.44219180861108,0.0,0.0,183,18.3,3,-50.0,-47.336763009097886,0.5266497847211924,-46.5467883320161,5,7
160,1763653952.5328233,20.676901041666667,6.992675938819569,1.9314694,12.5309114184721,0.0,0.0,180,18.0,-3,-50.0,-48.38854328422195,0.7916872086766461,-47.20101247120699,1,7
161,1763653952.5951989,20.4984765625,6.880156987971873,1.9187309,12.405373261176214,0.0,0.0,181,18.1,1,-50.0,-47.4940149562174,0.6132914363856465,-46.57407780163893,4,7
162,1763653952.6613548,62.494769965277776,47.82359201847467,3.3535166,183.91452126125762,0.0085546875,0.0,171,17.1,-10,-13.366992706239234,5.650674042017112,3.471726320935916,10.858263523420986,0,7
163,1763653952.7279882,60.797864583333336,46.63022908518913,3.3277867,174.54120615594175,0.008359375,0.0,174,17.400000000000002,3,-10.398081940506486,-19.800544491004274,1.1241909496521922,-18.114258066525984,5,7
164,1763653952.7943025,61.19755642361111,46.883051476309895,3.3338642,176.01374359741214,0.008415798611111112,0.0,177,17.7,3,-9.988482880994358,-16.828919620464028,0.7112723743189852,-15.76201105898555,5,7
165,1763653952.8608887,61.596332465277776,47.12947195021533,3.33945,178.22754382457967,0.0084765625,0.0,180,18.0,3,-9.70355532558883,-14.485427319658712,0.5718833607817534,-13.627602278486082,5,7
166,1763653952.9612198,61.9775,47.37569615070463,3.3457603,180.2824283684625,0.008467881944444445,0.0,183,18.3,3,-9.433390920804982,-13.284630996076348,0.4855697333112529,-12.55627639610947,5,7
167,1763653953.027407,62.5139453125,47.76037060129144,3.3543897,183.04243995760697,0.008532986111111111,0.0,186,18.6,3,-9.073638815113126,-12.923303599052716,0.4587726465106258,-12.235144629286777,5,7
168,1763653953.0941787,63.13337673611111,48.20693869223413,3.364254,186.67879907752138,0.008580729166666667,0.0,189,18.900000000000002,3,-8.648407286467867,-11.862755187000015,0.38846916391136577,-11.280051441132967,5,7
169,1763653953.160818,63.65915798611111,48.591154480372836,3.3721013,188.65965632005853,0.008598090277777777,0.0,192,19.200000000000003,3,-8.293158723582753,-11.167064746636427,0.3590243320384127,-10.628528248578808,5,7
170,1763653953.2318459,64.37528211805555,49.13284351398122,3.3819892,193.70217515545124,0.008624131944444445,0.0,195,19.5,3,-7.817552083579249,-10.777592619644661,0.3378904149025992,-10.270756997290762,5,7
171,1763653953.2943616,65.15608506944444,49.73481206909622,3.3932946,198.12736562499995,0.008663194444444444,0.0,198,19.8,3,-7.308852227784534,-11.166597440375497,0.3228147003854752,-10.682375389797285,5,7
172,1763653953.3603597,66.00220052083333,50.400377270531166,3.4051123,203.98723718244761,0.0087109375,0.0,201,20.1,3,-6.758128959460332,-10.470144050064619,0.3081849045043208,-10.007866693308138,5,7
173,1763653953.4605014,66.83139756944445,51.06677173711852,3.417054,208.64797929860813,0.00872829861111111,0.0,204,20.400000000000002,3,-6.238569191419652,-9.715084617568923,0.29530255669483796,-9.272130782526666,5,7
174,1763653953.527104,67.8821267361111,51.92188028922547,3.432667,216.0617345105583,0.008784722222222222,0.0,207,20.700000000000003,3,-5.604019532219516,-9.5442615962736,0.33040677926359463,-9.048651427378209,5,7
175,1763653953.5939264,69.01078125,52.86181964119791,3.4492197,224.31760506544705,0.008841145833333333,0.0,210,21.0,3,-4.927538457819536,-8.170234339352106,0.2855208899332344,-7.741953004452254,5,7
176,1763653953.6601672,70.22163628472222,53.87720385505581,3.46661,231.7613773237817,0.008993055555555556,0.0,213,21.3,3,-4.248295163354345,-7.1580045436450135,0.2886302664697429,-6.725059143940399,5,7
177,1763653953.7267337,71.3284765625,54.80838320586499,3.4815052,239.41140284738415,0.009240451388888888,0.0,216,21.6,3,-3.6305138113330746,-5.938891593758193,0.2984489433191517,-5.491218178779465,5,7
178,1763653953.7935348,72.66778645833334,55.958667771365555,3.5003934,248.31909958403784,0.009483506944444444,0.0,219,21.900000000000002,3,-2.952907671427509,-4.8802078242095845,0.30897196678579397,-4.416749874030893,5,7
179,1763653953.8601754,74.09233506944445,57.16891560747808,3.5206757,259.09241027078514,0.009817708333333333,0.0,222,22.200000000000003,3,-2.242871854676181,-3.5956862081527277,0.3266128374291688,-3.1057669520089743,5,7
180,1763653953.9646623,75.52045572916667,58.39790331062438,3.5402699,269.5856092773438,0.010160590277777777,0.0,225,22.5,3,-1.5717706557672209,-2.192269048564306,0.34592885739944385,-1.6733757624651402,5,7
181,1763653954.0268533,76.64817274305555,59.35393879134348,3.5568845,277.3963008408535,0.010464409722222222,0.0,228,22.8,3,-1.0573790487721322,-2.091193957013374,0.4000962714301056,-1.4910495498682155,5,7
182,1763653954.0933554,77.89389756944445,60.421845044600175,3.5736089,287.27850267642924,0.011019965277777778,0.0,231,23.1,3,-0.5496504190961161,-1.1762853000086366,0.3500359120938189,-0.6512314318679082,5,7
183,1763653954.1598141,79.10650607638888,61.438805070043955,3.5883489,295.4910374577841,0.011922743055555556,0.0,234,23.400000000000002,3,-0.0933556733632664,-0.053103968189610384,0.35861466183698354,0.48481802456586487,5,7
184,1763653954.2266557,80.24827256944444,62.39809846724884,3.6019726,304.2382638020644,0.012990451388888888,0.0,237,23.700000000000003,3,0.3174245660297712,0.8720994877310133,0.37840407234345524,1.4397055962461962,5,7
185,1763653954.293032,81.11735677083334,63.0998347731219,3.6103997,310.1310541854859,0.014123263888888888,0.0,240,24.0,3,0.6110008058556099,1.469867586128487,0.41336629822172954,2.0899170334610813,5,7
186,1763653954.3931348,81.87733072916667,63.69492896367413,3.6187255,313.68276617655806,0.015308159722222223,0.0,243,24.3,3,0.8181715211002013,1.2822550733603606,0.43082701357585934,1.9284955937241497,5,7
187,1763653954.4597955,82.32238715277778,63.99377756097638,3.6234643,316.5520009019452,0.015985243055555556,0.0,246,24.6,3,0.9487398881054862,0.38687429791107775,0.5218704434576337,1.1696799630975283,5,7
188,1763653954.5263987,82.77821180555556,64.30182972921209,3.6279445,317.9499609071897,0.01677517361111111,0.0,249,24.900000000000002,3,1.0303034469908336,0.5748876969614543,0.43104276843484984,1.221451849613729,5,7
189,1763653954.5927901,83.1435546875,64.53882199080968,3.6319284,318.76824674612914,0.017413194444444443,0.0,252,25.200000000000003,3,1.0925639030163212,0.20258865451293673,0.4087033006821696,0.8156436055361911,5,7
190,1763653954.6638331,83.61463975694444,64.85857464474802,3.6360507,321.78954733342306,0.018385416666666668,0.0,255,25.5,3,1.178438699641892,-0.1513309425492224,0.4029039685616821,0.45302501029330067,5,7
191,1763653954.7264712,84.123984375,65.20170694041838,3.6408267,323.9242093799544,0.01937065972222222,0.0,258,25.8,3,1.266604751064852,-2.1690177608641577,0.3971681196276448,-1.5732655814226906,5,7
192,1763653954.7925134,84.68723524305555,65.59633430999176,3.6448345,325.58536507877295,0.02072048611111111,0.0,261,26.1,3,1.3529454370659828,-2.0320327515163825,0.4012696909740995,-1.4301282150552332,5,7
193,1763653954.8925712,85.15325086805555,65.92114166045118,3.6487088,327.74429838714605,0.021892361111111112,0.0,264,26.400000000000002,3,1.4355114590353113,-1.898552736331382,0.4424416442353425,-1.2348902699783684,5,7
194,1763653954.9594858,85.82146701388889,66.40640899406291,3.6527288,331.0367863009229,0.023845486111111112,0.0,267,26.700000000000003,3,1.528597211393625,-2.2083960802642224,0.6067467756100061,-1.2982759168492133,5,7
195,1763653955.0257685,86.50802083333333,66.90655483406282,3.6558754,334.8035525738563,0.02625,0.0,270,27.0,3,1.6366246313201052,-0.9321893220937625,0.4552854746532184,-0.24926111011393493,5,7
196,1763653955.0924351,87.26500434027778,67.45126509159468,3.6590822,337.66170978640326,0.0287890625,0.0,273,27.3,3,1.731760589229107,-0.4426447160610252,0.4838158712190068,0.28307909076748505,5,7
197,1763653955.158945,87.94162760416667,67.94540802735445,3.6614966,340.8984611431923,0.03121527777777778,0.0,276,27.6,3,1.8231416464328107,0.6519338087188231,0.5163216230107752,1.426416243234986,5,7
198,1763653955.2256634,88.867890625,68.61591276528381,3.6617832,344.5860026764292,0.035381944444444445,0.0,279,27.900000000000002,3,1.8981164151736694,1.9679176943745347,0.5402668284613763,2.778317937066599,5,7
199,1763653955.2920818,89.88094618055555,69.35427237756453,3.6604593,347.0895152926786,0.040716145833333335,0.0,282,28.200000000000003,3,1.96374788411532,3.92365040253425,0.6112861466180344,4.840579622461301,5,7
200,1763653955.3972468,90.97575520833334,70.11016339410722,3.6560001,351.58470767232643,0.047174479166666665,0.0,285,28.5,3,2.0275477766835324,6.11518173115023,0.6796076597560295,7.134593220784274,5,7
201,1763653955.4589398,91.9084375,70.73819273523662,3.6522422,353.145427264913,0.05245659722222222,0.0,288,28.8,3,2.0610027539199174,7.737715969461853,0.8576759695350696,9.024229923764457,5,7
202,1763653955.5253527,93.05737413194444,71.48687284103934,3.6461513,357.871779492018,0.059231770833333336,0.0,291,29.1,3,2.0690175871330307,3.813401470515714,0.5549159744414003,4.645775432177815,5,7
203,1763653955.5920763,94.17607638888889,72.16824331097015,3.640572,360.93619028131934,0.06517795138888889,0.0,294,29.400000000000002,3,2.063934999491923,4.116128894217901,0.5143705304890336,4.887684689951452,5,7
204,1763653955.658762,28.246861979166667,11.716527424642873,2.3558292,18.70072914971246,0.0,0.0,284,28.400000000000002,-10,-50.0,-23.334536749718538,1.3137799271839383,-21.36386685894263,0,7
205,1763653955.7585144,26.973411458333334,11.011535759627861,2.2984908,17.69253471468702,0.0,0.0,294,29.400000000000002,10,-47.70394603682885,-52.90083977624744,1.7716034779059335,-50.24343455938854,6,7
206,1763653955.825324,27.428598090277777,11.324111476209575,2.3212757,17.976931388779633,0.0,0.0,304,30.400000000000002,10,-46.98953531311037,-49.44349651161378,0.8774867135471736,-48.12726644129302,6,7
207,1763653955.8918118,27.92912326388889,11.658052732003194,2.3472948,18.452030584189334,0.0,0.0,314,31.400000000000002,10,-46.3018585718957,-49.41160164484873,0.689638369082196,-48.37714409122544,6,7
208,1763653955.9556012,28.505373263888888,12.034849091526365,2.3751786,19.109166455002775,0.0,0.0,324,32.4,10,-45.51919864785828,-48.86912132336745,0.6328490271146061,-47.91984778269554,6,7
209,1763653956.025249,29.07943576388889,12.406097670253118,2.401122,19.529574570719397,0.0,0.0,330,33.0,10,-0.7860446798246625,-48.135279369829306,0.6342169600535531,-47.183953929748974,6,7
210,1763653956.0960662,29.439361979166666,12.64330782480011,2.4168508,19.678406130171407,0.0,0.0,330,33.0,10,-0.7535608305769012,-33.00757530047566,0.6051742831156064,-32.09981387580225,6,7
211,1763653956.1584518,29.43490451388889,12.639985897162454,2.4173634,19.788497955246918,0.0,0.0,330,33.0,10,-0.7133172850169716,-25.280936070073523,0.5218439579715952,-24.49817013311613,6,7
212,1763653956.2583334,29.436610243055554,12.642222197301262,2.4173708,19.914830521477594,0.0,0.0,330,33.0,10,-0.7084433577402556,-20.984807372951284,0.451648069015071,-20.307335269428677,6,7
213,1763653956.3248186,29.431375868055557,12.644235378146016,2.4173594,19.87415771484375,0.0,0.0,330,33.0,10,-0.7057484458425154,-18.505074879784935,0.40411236296973246,-17.898906335330338,6,7
214,1763653956.3913987,29.42281684027778,12.634814572744355,2.4178314,19.849483472112965,0.0,0.0,330,33.0,10,-0.7027361161318537,-17.024368601736345,0.3699989167246581,-16.469370226649357,6,7
215,1763653956.4580245,29.425112847222223,12.642817442586564,2.4170556,19.920142598300508,0.0,0.0,330,33.0,10,-0.6984360726371583,-16.060340246636052,0.3452479024491176,-15.542468392962375,6,7
216,1763653956.524733,29.41411892361111,12.633275043693427,2.4160674,19.765473045047713,0.0,0.0,330,33.0,10,-0.6977918590108098,-15.365623189723616,0.32726845875710836,-14.874720501587953,6,7
217,1763653956.5911412,29.414552951388888,12.62756536847927,2.4163105,19.861969232177735,0.0,0.0,330,33.0,10,-0.6924954546861544,-14.831675536372378,0.3142345327155591,-14.360323737299039,6,7
218,1763653956.6577282,29.41234375,12.632255494638951,2.4172773,19.692542792426217,0.0,0.0,330,33.0,10,-0.6905888877201967,-14.373785665810434,0.3048429651975946,-13.916521218014042,6,7
219,1763653956.7575161,29.40978298611111,12.629360280661023,2.4161887,19.854965256001037,0.0,0.0,330,33.0,10,-0.6863864182252722,-13.919594816051884,0.2977677960012094,-13.47294312205007,6,7
220,1763653956.8292058,29.4076171875,12.623150241250272,2.4162307,19.818710934316382,0.0,0.0,330,33.0,10,-0.6834955964801978,-13.600029780262972,0.2932877930000783,-13.160098090762855,6,7
221,1763653956.8913517,29.40890190972222,12.623298486513516,2.4165788,19.875060691475575,0.0,0.0,330,33.0,10,-0.6796242074292012,-10.441504128574925,0.4219006479972611,-9.808653156579034,6,7
222,1763653956.9574,29.41094184027778,12.631526540422941,2.4162908,19.73793831107057,0.0,0.0,330,33.0,10,-0.6779613393068286,-9.53953750322851,0.39934913624904916,-8.940513798854937,6,7
223,1763653957.0241053,29.41311197916667,12.629337227470371,2.416203,19.636149622768826,0.0,0.0,330,33.0,10,-0.6758664554380625,-8.862908429284124,0.3809815468411605,-8.291436109022383,6,7
224,1763653957.0908983,29.412981770833333,12.625723881118148,2.415618,19.664600474717886,0.0,0.0,330,33.0,10,-0.6726041531880901,-8.287460006150978,0.3653054432062886,-7.739501841341545,6,7
225,1763653957.1572242,29.409982638888888,12.628206592220833,2.4148705,19.743258693949375,0.0,0.0,330,33.0,10,-0.6694770481059753,-7.853251715927762,0.35257119969293393,-7.324394916388361,6,7
226,1763653957.2571552,29.403628472222223,12.624451336846745,2.4165535,19.87330289440391,0.0,0.0,330,33.0,10,-0.6649697636421164,-7.48383729973043,0.34215104425931075,-6.970610733341464,6,7
227,1763653957.323862,29.40498263888889,12.619950152040078,2.4152496,19.804453120177467,0.0,0.0,330,33.0,10,-0.6626887308638775,-7.10236926771357,0.3315764609770463,-6.6050045762480005,6,7
228,1763653957.3906112,29.40240451388889,12.624517913633229,2.4156919,19.869820623986516,0.0,0.0,330,33.0,10,-0.6591248072304945,-6.818724390932799,0.32265760997038934,-6.334737975977214,6,7
229,1763653957.4571836,29.40148871527778,12.623169918474172,2.4161475,19.833185232204862,0.0,0.0,330,33.0,10,-0.6562274028362358,-6.4359488842306725,0.31299394388871093,-5.966457968397606,6,7
230,1763653957.5283172,29.405933159722224,12.627843342044864,2.4161363,19.863407052480444,0.0,0.0,330,33.0,10,-0.6534555158040791,-6.149451098480261,0.30471122145111623,-5.692384266303587,6,7
231,1763653957.590674,29.402170138888888,12.624866080651552,2.4160848,19.602816536439494,0.0,0.0,330,33.0,10,-0.6529757846889992,-0.14244113380946644,0.38989773040785886,0.4424054618023219,6,7
232,1763653957.657029,29.406267361111112,12.624841471421256,2.4157386,19.761901001805434,0.0,0.0,330,33.0,10,-0.6488917607565636,-0.452178560852289,0.36842504455169117,0.1004590059752477,6,7
233,1763653957.7565532,29.4073828125,12.627544030298811,2.4171581,19.80875807020399,0.0,0.0,330,33.0,10,-0.6448124703998162,-0.6393478342467045,0.34968961671023807,-0.11481340918134741,6,7
234,1763653957.8234315,29.40431857638889,12.625361776825697,2.4157486,19.915402692159017,0.0,0.0,330,33.0,10,-0.6418645944116808,-0.8454285617001052,0.3343674591503125,-0.3438773729746364,6,7
235,1763653957.8901298,29.40017361111111,12.619895143862385,2.4158335,19.83713080058157,0.0,0.0,330,33.0,10,-0.6399478224653601,-1.005703566581527,0.3212915805342809,-0.5237661957801056,6,7
236,1763653957.9567497,29.389544270833333,12.611014498630633,2.414916,19.594474720425072,0.0,0.0,330,33.0,10,-0.6405225658343787,-1.191866695218426,0.31044585487307835,-0.7261979129088085,6,7
237,1763653958.023412,29.3879296875,12.611629717603712,2.4155164,19.720002766908248,0.0,0.0,330,33.0,10,-0.635548376268749,-1.341257302646131,0.30053773607455847,-0.8904506985342933,6,7
238,1763653958.0898006,29.39181423611111,12.615170706399612,2.4147816,19.85663080444336,0.0,0.0,330,33.0,10,-0.632179870199557,-1.4728956786723302,0.2914223302632714,-1.035762183277423,6,7
239,1763653958.156419,29.3871484375,12.609135684863007,2.414309,19.632252534070428,0.0,0.0,330,33.0,10,-0.6319159650462671,-1.5906072158076814,0.283169324682023,-1.165853228784647,6,7
240,1763653958.262078,29.38728298611111,12.606079183266303,2.4146109,19.77997367794837,0.0,0.0,330,33.0,10,-0.6273774972173229,-1.67150265393202,0.27577336896974,-1.25784260047741,6,7
241,1763653958.3235064,29.377921006944444,12.60496352235936,2.4146466,19.622504216681584,0.0,0.0,330,33.0,10,-0.6271809605265265,3.9721028598650125,0.3376498434509342,4.478577625041414,6,7
242,1763653958.3896663,29.374453125,12.6034587320289,2.4146643,19.718463464506176,0.0,0.0,330,33.0,10,-0.6231517488558935,3.312355389300622,0.3229368467146896,3.7967606593726564,6,7
243,1763653958.456405,29.37482204861111,12.604754418579851,2.4145074,19.805273196957437,0.0,0.0,330,33.0,10,-0.6195862158465315,2.7340605120939347,0.3106057359316351,3.1999691159913874,6,7
244,1763653958.5229647,29.374162326388888,12.604549510082554,2.4148035,19.7903209001706,0.0,0.0,330,33.0,10,-0.6171370544867134,2.2143965300442296,0.29990628965729715,2.6642559645301755,6,7
245,1763653958.6226485,29.376280381944444,12.60581039080336,2.4148457,19.793554420734928,0.0,0.0,330,33.0,10,-0.6147602471368239,1.8985922002783493,0.29003010363746523,2.333637355734547,6,7
246,1763653958.689364,103.06617621527778,76.27105856777399,3.5614817,373.8818031970364,0.1151779513888889,0.0,330,33.0,10,-5.946575166681243,6.3362108232012915,3.3920478516068857,11.424282600611619,6,7
247,1763653958.7605064,102.82569878472222,76.16520596125946,3.5638077,372.3043088432406,0.11366319444444445,0.0,330,33.0,10,1.3907709732824216,96.29876569970354,10.0,111.29876569970354,6,7
248,1763653958.8225195,102.77095486111111,76.13844072726934,3.5650902,372.0143486801147,0.1132248263888889,0.0,330,33.0,3,1.58991947038382,8.117194517386352,1.5195060066223292,10.396453527319846,5,7
249,1763653958.8892329,102.76176215277778,76.12982535577218,3.565167,372.14497682171105,0.11325520833333333,0.0,330,33.0,10,1.3505363441374922,1.8865480607810383,1.3289406016053766,3.8799589631891034,6,7
250,1763653958.960229,102.71706597222222,76.1029541859968,3.5656676,372.43844054751935,0.11296875,0.0,330,33.0,10,1.323219114670802,2.8038616579538314,0.945383457446349,4.221936844123355,6,7
251,1763653959.0227854,102.64570746527778,76.07074485279847,3.5668194,371.6530771891275,0.11238715277777778,0.0,330,33.0,10,1.2942312802117237,8.272320601078107,0.7947478752668043,9.464442413978313,6,7
252,1763653959.122158,102.58331597222222,76.04256884928844,3.5679944,371.82854185587564,0.1120876736111111,0.0,330,33.0,10,1.2758419641978747,4.5371702782962124,0.7058751249126339,5.595982965665163,6,7
253,1763653959.1889017,102.54355902777777,76.02595005508164,3.568185,372.76639090161717,0.11174913194444444,0.0,330,33.0,10,1.2628928601292722,2.389249489261225,0.6557186704786978,3.372827494979272,6,7
254,1763653959.2553875,102.51929253472223,76.013542751391,3.5679789,370.99471727159295,0.11166666666666666,0.0,330,33.0,10,1.223228343952492,1.2077622102290135,0.6113895260798988,2.1248464993488616,6,7
255,1763653959.322281,102.42195746527777,75.97667824269055,3.5704865,371.48001395804323,0.11102430555555555,0.0,330,33.0,10,1.2099495564947103,0.4601553793183939,0.5744569809297942,1.3218408507130852,6,7
256,1763653959.3886366,102.39885416666667,75.96125202661523,3.569894,370.06096473658056,0.11099826388888889,0.0,330,33.0,10,1.1807153175064895,-0.03731276698924546,0.5428595823622103,0.77697660655407,6,7
257,1763653959.455372,102.36651041666667,75.94603576839228,3.5701618,372.1482401427469,0.11066840277777777,0.0,330,33.0,10,1.176896178307725,-0.5605534148136648,0.5090512198641042,0.20302341498249143,6,7
258,1763653959.5217705,102.30747395833333,75.91691736174087,3.571203,371.11650830076246,0.11036458333333334,0.0,330,33.0,10,1.150048305818302,-0.7512654674411898,0.483707749005908,-0.02570384393232783,6,7
259,1763653959.6219134,102.28424479166667,75.9103367858428,3.5708108,371.02448933766675,0.11025173611111111,0.0,330,33.0,10,1.131397928086292,-1.2611748009895702,0.46464185427269733,-0.5642120195805242,6,7
260,1763653959.6931643,102.28308159722222,75.90591635293495,3.5718875,371.0277065609779,0.11007378472222222,0.0,330,33.0,10,1.1107138250141404,-1.7393401250626432,0.4543908676327145,-1.0577538236135715,6,7
261,1763653959.757703,102.28159288194445,75.9074284746647,3.5714035,371.08023983621484,0.11009114583333333,0.0,330,33.0,10,1.0871858098268714,3.0724949218357924,0.4083023869171475,3.6849485022115136,6,7
262,1763653959.822836,102.260703125,75.89677596307334,3.57105,370.7024333292456,0.10995659722222222,0.0,330,33.0,10,1.0626623961906771,1.746046972500018,0.4040592423816014,2.3521358360724203,6,7
263,1763653959.8885212,102.23674913194445,75.87935002188907,3.572385,370.4487972540962,0.10979166666666666,0.0,330,33.0,10,1.0428519978595514,0.7299736324936141,0.3992230583442475,1.3288082200099853,6,7
264,1763653959.955192,102.14930555555556,75.85218618354584,3.5733867,370.4076981984832,0.10928819444444444,0.0,330,33.0,10,1.0299857026184214,-0.042027476082761694,0.4050850351920089,0.5656000767052516,6,7
265,1763653960.0214097,102.1344921875,75.83614267605815,3.5731478,370.3794235364937,0.10914496527777778,0.0,330,33.0,10,1.018685746165815,-0.5662142567409507,0.40178220972921946,0.03645905785287851,6,7
266,1763653960.1216545,102.06354600694445,75.80663605788048,3.574212,371.51598291347165,0.10878038194444445,0.0,330,33.0,10,1.0138704822065219,-0.9853718206450335,0.395453463557178,-0.39219162530926654,6,7
267,1763653960.188242,102.08428385416667,75.81612168148807,3.5737388,368.99082922333145,0.10885850694444445,0.0,330,33.0,10,0.9755915519321556,-1.098452239313163,0.3944962722304656,-0.5067078309674646,6,7
268,1763653960.2546787,102.06671006944444,75.80572702256349,3.5746062,371.02458535088425,0.10860677083333334,0.0,330,33.0,10,0.9765356535335399,-1.1841946852616552,0.38780065095164673,-0.6024937088341851,6,7
269,1763653960.3212051,102.05098090277778,75.7995725896063,3.5736177,371.30972323126144,0.10880208333333333,0.0,330,33.0,10,0.9607775097887508,-1.2621337435363156,0.3799521893221743,-0.6922054595530541,6,7
270,1763653960.392865,102.04016927083333,75.792891323296,3.5744941,370.0189270399306,0.10852864583333334,0.0,330,33.0,10,0.9360610625470442,-1.3232880932344706,0.37047197666110226,-0.7675801282428172,6,7
271,1763653960.4549053,102.02063368055556,75.7822576366996,3.574706,370.80918816000855,0.10843315972222223,0.0,330,33.0,10,0.9265708360680549,3.6752411438022996,0.36956633399180056,4.229590644790001,6,7
272,1763653960.520938,102.01401041666666,75.77578925841685,3.5747194,371.4949760041224,0.10835069444444445,0.0,330,33.0,10,0.9168193461668304,3.0039937470521583,0.36055894494110013,3.5448321644638083,6,7
273,1763653960.6209788,102.01277777777777,75.77553264177732,3.5751848,370.1410149461535,0.10836371527777777,0.0,330,33.0,10,0.8901255039343583,2.4966858671492016,0.34862648197753765,3.019625590115508,6,7
274,1763653960.6876342,102.00982638888888,75.77393976061202,3.5745108,370.6279255364312,0.10845920138888888,0.0,330,33.0,10,0.8765477913227562,2.0267775377679804,0.3430403087348471,2.541338000870251,6,7
275,1763653960.7543962,101.99432725694444,75.7696352091635,3.5747736,370.3063252955119,0.10828993055555555,0.0,330,33.0,10,0.8596388744358843,1.49203125257484,0.33504005108838764,1.9945913292074215,6,7
276,1763653960.8207006,101.96197916666667,75.74697220002783,3.5758185,368.75246608675735,0.1078515625,0.0,330,33.0,10,0.8374967400048707,1.123241499894199,0.3271980230882524,1.6140385345265778,6,7
277,1763653960.8874502,101.97171875,75.75146673381103,3.5759718,369.78214667697483,0.1081032986111111,0.0,330,33.0,10,0.8293225020607236,0.9834386001817048,0.3239338509560886,1.4693393766158378,6,7
278,1763653960.9540675,101.92938368055556,75.73444889511337,3.5753522,369.1516142936801,0.10793402777777777,0.0,330,33.0,10,0.812649852688657,0.46066881733883847,0.3162630818288516,0.9350634400821158,6,7
279,1763653961.0205977,101.92431423611112,75.72895971405839,3.5757713,367.7917247440856,0.10776041666666666,0.0,330,33.0,10,0.7931344545024104,0.39791023227623334,0.31170435215440334,0.8654667605078383,6,7
280,1763653961.1249762,101.92010416666666,75.7261464115029,3.5758886,369.2786536729413,0.10763020833333334,0.0,330,33.0,10,0.7910049031217978,0.13830898949614934,0.3041190722198456,0.5944875978259176,6,7
281,1763653961.1875837,101.88703559027778,75.70907662435839,3.576105,369.4295370026577,0.10764756944444444,0.0,330,33.0,10,0.7795833462182826,4.025824096874393,0.3193602629438383,4.50486449129015,6,7
282,1763653961.2541566,101.86807291666666,75.69931438048326,3.5776095,369.76002890504446,0.10736111111111112,0.0,330,33.0,10,0.7741061373096831,3.5009640076411106,0.3095228159035992,3.9652482314965094,6,7
283,1763653961.3203616,101.86649739583333,75.7019529448141,3.577007,369.74432102314506,0.10731770833333333,0.0,330,33.0,10,0.7621930278528815,3.027415404563344,0.30243043427579264,3.481061055977033,6,7
