step,time,mu,sigma,entropy,sharpness,sat_hi,sat_lo,exp_100us,exp_ms,delta_exp,reward,mean_pred,uncertainty,ucb_score,action_idx,num_actions
11,1763652827.5580347,35.662786458333336,24.780933822689953,2.6780305,62.46946131183012,0.0,0.0,100,10.0,-3,10.0,8.589473911661285,10.0,23.589473911661287,1,7
12,1763652827.6246536,35.70578125,24.800549310268057,2.6786098,62.60049147610134,0.0,0.0,100,10.0,-3,10.0,9.68569805910851,10.0,24.68569805910851,1,7
13,1763652827.6911147,35.79544704861111,24.87759187222331,2.6817553,62.61275766584608,0.0,0.0,100,10.0,-10,10.0,8.659152770193362,10.0,23.659152770193362,0,7
14,1763652827.7919233,35.89228298611111,24.949930649323054,2.6841788,62.741751671892324,0.0,0.0,100,10.0,-10,-36.79056775357017,6.855291954826889,10.0,21.85529195482689,0,7
15,1763652827.857982,35.97747829861111,25.018276317344927,2.6866865,63.12468261294893,0.0,0.0,100,10.0,-1,-36.29830271701618,0.0,10.0,15.0,2,7
16,1763652827.9241881,36.02160590277778,25.059674997149166,2.688158,63.349185165895065,0.0,0.0,100,10.0,0,-36.11757018284028,0.0,10.0,15.0,3,7
17,1763652827.9907427,36.065716145833335,25.09824376808751,2.69002,63.40713997124568,0.0,0.0,101,10.100000000000001,1,-36.01925000242195,0.0,7.599554684927944,11.399332027391916,4,7
18,1763652828.056197,36.47494357638889,25.490800640908173,2.7035327,65.17125973154702,0.0,0.0,104,10.4,3,-35.523767501484514,0.0,10.0,15.0,5,7
19,1763652828.12277,37.260325520833334,26.255244758420968,2.7303214,68.14191578955003,0.0,0.0,114,11.4,10,-34.719910936976504,0.0,9.069483854594282,13.604225781891422,6,7
20,1763652828.222906,40.75926215277778,29.728745999313407,2.8557715,83.61422496134439,0.0,0.0,111,11.100000000000001,-3,-30.3702846673375,0.2570290221013255,7.824793423668488,11.994219157604059,1,7
21,1763652828.2890348,39.74540798611111,28.723844695427168,2.8217516,79.1354798772176,0.0,0.0,101,10.100000000000001,-10,-31.556853986602245,0.7202253127862319,6.4712840648071595,10.427151409996972,0,7
22,1763652828.3560667,36.704427083333336,25.73784009377244,2.7116826,65.92300468069946,0.0,0.0,100,10.0,-1,-35.33259255594386,-27.47541931989977,3.451064361272532,-22.298822777990974,2,7
23,1763652828.4226604,14.049296875,2.2716436685809955,1.0069486,7.540451296582637,0.0,0.0,110,11.0,10,-50.0,-36.7842397066716,10.0,-21.7842397066716,6,7
24,1763652828.489243,14.279596354166667,2.381285252783798,1.0378283,7.5781509493604124,0.0,0.0,107,10.700000000000001,-3,-50.0,-26.14829190962525,5.852679569515348,-17.36927255535223,1,7
25,1763652828.5557477,14.095190972222222,2.2869803139916107,1.020847,7.562786394962265,0.0,0.0,100,10.0,-10,-50.0,-30.831466300048575,3.380051096251373,-25.761389655671515,0,7
26,1763652828.6225348,13.795768229166667,2.1225178252501204,0.9759114,7.344657108090247,0.0,0.0,100,10.0,-1,-50.0,-31.983704832731984,4.365271530685022,-25.43579753670445,2,7
27,1763652828.7221973,13.782161458333333,2.1155967230936383,0.97332346,7.307065970338421,0.0,0.0,103,10.3,3,-50.0,-40.28215836930401,5.5377421074625905,-31.97554520811012,5,7
28,1763652828.7884004,13.896375868055555,2.1808081909392327,0.99472725,7.4591058919270825,0.0,0.0,103,10.3,0,-50.0,-33.7677140388851,4.751975217479078,-26.639751212666486,3,7
29,1763652828.8557966,13.898980034722221,2.1769963701811594,0.99330246,7.4014887151082345,0.0,0.0,113,11.3,10,-50.0,-34.74233708526275,4.25860443061169,-28.35443043934521,6,7
30,1763652828.9220688,14.292712673611112,2.3946864687810367,1.0471673,7.729943481426474,0.0,0.0,110,11.0,-3,-50.0,-36.94925638244349,2.568758829571722,-33.096118138085906,1,7
31,1763652828.9886127,14.1680078125,2.326367565229123,1.0322399,7.6251562352310005,0.0,0.0,100,10.0,-10,-50.0,-31.797831573484437,1.8793557508407823,-28.978797947223264,0,7
32,1763652829.0552468,13.777057291666667,2.1112425630211487,0.972965,7.3401431590704265,0.0,0.0,101,10.100000000000001,1,-50.0,-39.865613833470626,6.4833698710064445,-30.140559026960958,4,7
33,1763652829.1221087,13.824149305555556,2.14301517336285,0.98177725,7.3954947855631525,0.0,0.0,100,10.0,-10,-50.0,-41.68135659831553,0.8869035621973261,-40.35100125501954,0,7
34,1763652829.2220047,13.770499131944444,2.1134219743911826,0.9724009,7.370481705258219,0.0,0.0,103,10.3,3,-50.0,-39.877520886684636,2.3189313228908253,-36.3991239023484,5,7
35,1763652829.2884636,13.898446180555556,2.1798575264556015,0.993487,7.452382642486949,0.0,0.0,106,10.600000000000001,3,-50.0,-39.07464021745024,2.8455323317925143,-34.80634171976146,5,7
36,1763652829.3549857,14.014683159722223,2.246959101414995,1.0117726,7.551080715433757,0.0,0.0,103,10.3,-3,-50.0,-40.630753669455586,2.633415773216803,-36.680630009630384,1,7
37,1763652829.4218078,13.895243055555556,2.180971991982677,0.9946593,7.443975690752193,0.0,0.0,103,10.3,0,-50.0,-42.0085655833473,1.6256205998031077,-39.570134683642635,3,7
38,1763652829.4881947,13.899032118055555,2.1820529246519933,0.99513185,7.480338541591315,0.0,0.0,100,10.0,-10,-50.0,-42.193974256729305,0.8061464773561068,-40.98475454069514,0,7
39,1763652829.554833,13.778042534722223,2.1156435326440453,0.97361124,7.352951371934679,0.0,0.0,100,10.0,-1,-50.0,-33.91142821036813,3.543695271362275,-28.595885303324717,2,7
40,1763652829.6216068,13.777118055555556,2.1156027575444196,0.97320366,7.351861974928112,0.0,0.0,100,10.0,-3,-50.0,-38.536593196802755,2.988974189414321,-34.05313191268127,1,7
41,1763652829.7215414,13.77455295138889,2.1176287634194595,0.9733535,7.364618054349923,0.0,0.0,103,10.3,3,-50.0,-41.550109740831374,1.619817563292797,-39.120383395892176,5,7
42,1763652829.7880828,13.897686631944444,2.1818171888475124,0.9945712,7.453966714816625,0.0,0.0,100,10.0,-3,-50.0,-38.957895272825255,1.2678663830815469,-37.05609569820293,1,7
43,1763652829.854684,13.773120659722222,2.115418899206913,0.9731315,7.387295996979137,0.0,0.0,100,10.0,-3,-50.0,-43.572844246693585,1.0782495267475163,-41.95546995657231,1,7
44,1763652829.9211438,13.775807291666666,2.1146475255483934,0.9735539,7.353042385506335,0.0,0.0,100,10.0,0,-50.0,-28.374480044174064,3.639628080181734,-22.915037923901462,3,7
45,1763652829.9881892,13.777239583333333,2.1187500454512858,0.97333276,7.359834948881172,0.0,0.0,110,11.0,10,-50.0,-38.46974294183926,3.605151125156294,-33.06201625410482,6,7
46,1763652830.0542836,14.167677951388889,2.3318383396191997,1.0316606,7.594071179877387,0.0,0.0,110,11.0,0,-50.0,-42.3779651871984,1.910433020231762,-39.51231565685075,3,7
47,1763652830.1210825,14.168828125,2.330287189093531,1.0327486,7.586432029366199,0.0,0.0,109,10.9,-1,-50.0,-37.67493745625927,2.73251470112035,-33.576165404578745,2,7
48,1763652830.220871,14.135086805555556,2.3130607036681257,1.0287129,7.575025990728685,0.0,0.0,106,10.600000000000001,-3,-50.0,-37.77446939613823,1.6709288657037609,-35.268076097582586,1,7
49,1763652830.2873156,14.01923611111111,2.2477156088216392,1.0137377,7.5584939235922715,0.0,0.0,107,10.700000000000001,1,-50.0,-41.36929355643421,3.2355512798396164,-36.51596663667478,4,7
50,1763652830.3541422,14.05140625,2.265187117047666,1.0185616,7.548828103223259,0.0,0.0,110,11.0,3,-50.0,-40.01879095237635,2.4271265329513576,-36.37810115294931,5,7
51,1763652830.4208572,14.1729296875,2.3316986111971953,1.032185,7.603172729322645,0.0,0.0,100,10.0,-10,-50.0,-41.396855801839756,1.007982429537155,-39.88488215753402,0,7
52,1763652830.4872177,13.780833333333334,2.1195159628242166,0.97368777,7.357595439016082,0.0,0.0,100,10.0,-1,-50.0,-40.90069554980743,1.2017900456598432,-39.098010481317665,2,7
53,1763652830.553796,13.776206597222222,2.1169688561415216,0.9740586,7.313749956597223,0.0,0.0,100,10.0,-3,-50.0,-46.785645810301645,1.9022153225030267,-43.93232282654711,1,7
54,1763652830.620506,13.773849826388888,2.115519543576339,0.97330004,7.388875865776155,0.0,0.0,101,10.100000000000001,1,-50.0,-36.376635768274944,2.71754976653926,-32.300311118466055,4,7
55,1763652830.720347,13.827413194444444,2.1458487643699704,0.9841219,7.379101286692678,0.0,0.0,101,10.100000000000001,0,-50.0,-36.659640554321946,3.2781389746184946,-31.742432092394203,3,7
56,1763652830.7871213,13.825225694444445,2.1422889298094785,0.98281634,7.366545075517821,0.0,0.0,100,10.0,-1,-50.0,-41.337434062437936,2.2098991217059996,-38.02258537987893,2,7
57,1763652830.8536375,13.772669270833333,2.11401582942904,0.97256696,7.324427050103079,0.0,0.0,103,10.3,3,-50.0,-47.76064828270837,2.227974079092473,-44.41868716406966,5,7
58,1763652830.9200635,13.895542534722223,2.1800936346871196,0.99517816,7.422677939615133,0.0,0.0,113,11.3,10,-50.0,-42.57080225959146,3.1686819000114776,-37.81777940957424,6,7
59,1763652830.986724,14.287035590277778,2.3932671721757033,1.0456375,7.719648437481163,0.0,0.0,103,10.3,-10,-50.0,-43.90799145962323,0.9474945729679081,-42.48674960017137,0,7
60,1763652831.0532432,13.897000868055555,2.1826361876020024,0.995214,7.451818568081327,0.0,0.0,100,10.0,-3,-50.0,-43.00923310490842,1.153271789882575,-41.279325420084554,1,7
61,1763652831.1199205,13.775915798611111,2.1163895782858106,0.97356534,7.3617967773437485,0.0,0.0,100,10.0,-3,-50.0,-47.29362660440261,1.4113990880895515,-45.17652797226828,1,7
62,1763652831.219977,13.775338541666667,2.116907665079626,0.9735935,7.374978297688049,0.0,0.0,100,10.0,0,-50.0,-45.10538058977742,1.2911417364704167,-43.16866798507179,3,7
63,1763652831.2862773,13.777621527777777,2.116170603572747,0.97338796,7.354270830620658,0.0,0.0,100,10.0,-3,-50.0,-44.646491459062354,1.5166307649458808,-42.37154531164353,1,7
64,1763652831.3533866,13.773098958333334,2.119467949630945,0.9732553,7.406384525534547,0.0,0.0,100,10.0,-3,-50.0,-45.371032930550314,0.5579861529447969,-44.53405370113312,1,7
65,1763652831.419721,13.776888020833333,2.1167793694476047,0.9726101,7.382309016927084,0.0,0.0,100,10.0,-3,-50.0,-44.045501832797925,1.0206359406582413,-42.51454792181056,1,7
66,1763652831.4862885,13.777430555555556,2.117516068589097,0.9732286,7.389396672736275,0.0,0.0,101,10.100000000000001,1,-50.0,-44.37898734678498,2.5850740599302187,-40.50137625688966,4,7
67,1763652831.5528939,13.8306640625,2.146986298666082,0.9841025,7.378420083957247,0.0,0.0,100,10.0,-1,-50.0,-41.37244138601922,1.9181859100531107,-38.49516252093955,2,7
68,1763652831.6194122,13.777491319444444,2.1192332597662884,0.9740441,7.397200516594782,0.0,0.0,100,10.0,-10,-50.0,-42.897575956207405,1.0926954086237017,-41.25853284327185,0,7
69,1763652831.717719,13.7799609375,2.118646219648216,0.97426534,7.3337497376995335,0.0,0.0,100,10.0,-1,-50.0,-46.46618036219783,1.468161876867501,-44.26393754689658,2,7
70,1763652831.8177202,13.776362847222222,2.1192885583001417,0.9739391,7.357226413284114,0.0,0.0,100,10.0,-10,-50.0,-46.889251493558675,0.7535919689948604,-45.758863540066386,0,7
71,1763652831.8859305,13.775894097222222,2.1143734664082565,0.9732177,7.365503408851152,0.0,0.0,103,10.3,3,-50.0,-46.341411114974534,1.437460066689995,-44.18522101493954,5,7
72,1763652831.952513,13.901857638888888,2.182733701185023,0.9953624,7.454405380418565,0.0,0.0,113,11.3,10,-50.0,-46.106792903326166,1.176849140175881,-44.34151919306235,6,7
73,1763652832.0189955,14.294874131944445,2.40041911338856,1.0473225,7.697916647376545,0.0,0.0,112,11.200000000000001,-1,-50.0,-45.67582978883192,0.9662671364676783,-44.2264290841304,2,7
74,1763652832.087172,44.20772569444444,33.52007173934548,2.958743,101.34263787387799,0.0,0.0,102,10.200000000000001,-10,-27.39776951971854,-26.635496048092712,4.970930876516938,-19.179099733317305,0,7
75,1763652832.152293,40.266588541666664,29.543112887627778,2.841215,82.31747912279293,0.0,0.0,101,10.100000000000001,-1,-29.124167425574743,-34.75147702068806,2.3703243889035845,-31.195990437332682,2,7
76,1763652832.218661,39.87933159722222,29.15556642769789,2.8278046,80.8222853129069,0.0,0.0,100,10.0,-1,-29.244251790680316,-30.27957691055075,0.942720567939827,-28.86549605864101,2,7
77,1763652832.319816,39.3453125,28.611715055969825,2.808412,78.31612318233914,0.0,0.0,100,10.0,-1,-29.920805689487285,-29.76277745860764,0.6935570890188971,-28.722441825079294,2,7
78,1763652832.3854249,39.354092881944446,28.622191989911343,2.809057,78.25799696173017,0.0,0.0,100,10.0,-1,-29.873000109749018,-30.074254329555313,0.5824163684516066,-29.200629776877904,2,7
79,1763652832.4520857,39.38576388888889,28.65322278218216,2.8096607,78.46242885192117,0.0,0.0,100,10.0,-1,-29.848894077994867,-30.174352000823713,0.5029467486798214,-29.419931877803982,2,7
80,1763652832.523317,39.36455295138889,28.62886627091848,2.80898,78.37921104146696,0.0,0.0,100,10.0,-1,-29.885921076065358,-30.20172693030621,0.4498192569413374,-29.526998044894206,2,7
81,1763652832.5854797,39.39599826388889,28.65687619805328,2.810233,78.57695502718704,0.0,0.0,100,10.0,-1,-29.85993270657277,-30.407932309217507,0.41768863517359617,-29.781399356457115,2,7
82,1763652832.6518335,39.4100390625,28.676022378640305,2.8105545,78.04825019259982,0.0,0.0,100,10.0,-1,-29.864798121312024,-30.539534318963824,0.38697961680729026,-29.95906489375289,2,7
83,1763652832.7183213,39.431957465277776,28.696675131733407,2.811701,78.34524951079568,0.0,0.0,100,10.0,-1,-29.846355955019657,-30.57193895922181,0.3643112894686776,-30.025472025018793,2,7
84,1763652832.818295,39.44330295138889,28.716983711738155,2.81171,78.50133925221763,0.0,0.0,100,10.0,-1,-29.84071717775776,-30.67059666011656,0.3436203946725799,-30.15516606810769,2,7
85,1763652832.8848603,39.42804253472222,28.695929757078623,2.8111997,78.93438320536673,0.0,0.0,100,10.0,-1,-29.86036770436634,-30.745548665906977,0.32882010180612825,-30.252318513197785,2,7
86,1763652832.9514434,39.44787760416666,28.71977109946826,2.812118,78.73164915618898,0.0,0.0,100,10.0,-1,-29.853015286509844,-30.77982709529151,0.31632439388853834,-30.3053405044587,2,7
87,1763652833.0181017,39.472690972222225,28.743628684995407,2.813315,79.10176481654793,0.0,0.0,100,10.0,-1,-29.82830092005592,-30.832337052375586,0.30537313608423455,-30.374277348249233,2,7
88,1763652833.0847664,39.48668836805555,28.76320916157787,2.8137138,78.83903344116209,0.0,0.0,100,10.0,-1,-29.82677643195776,-30.889539148231556,0.2956464143496763,-30.446069526707042,2,7
89,1763652833.1510682,39.504435763888885,28.782143373956686,2.8147795,78.7410477961034,0.0,0.0,100,10.0,-1,-29.81868308428947,-30.913581004629897,0.2883014386651899,-30.481128846632114,2,7
90,1763652833.2225962,39.52422309027778,28.79841807683208,2.8148885,79.3978193779651,0.0,0.0,100,10.0,-1,-29.79294150896729,-30.94213047159674,0.28141457682622756,-30.5200086063574,2,7
91,1763652833.3180923,39.55894965277778,28.82600079465477,2.8160396,79.2894190197415,0.0,0.0,100,10.0,-1,-29.76685544706219,-31.04722186293756,0.30520529990513323,-30.58941391307986,2,7
92,1763652833.3843727,39.54093315972222,28.819681706137935,2.8154309,79.53411325683595,0.0,0.0,100,10.0,-1,-29.789313856773315,-31.033935700834792,0.29604008406942917,-30.589875574730648,2,7
93,1763652833.4510064,39.56513888888889,28.84332907147083,2.8159692,79.00909457041425,0.0,0.0,100,10.0,-1,-29.78236478607312,-31.022621570669017,0.2890589393450224,-30.589033161651482,2,7
94,1763652833.5177214,39.55013888888889,28.82534803288281,2.8159008,79.17439944026619,0.0,0.0,100,10.0,-1,-29.80326161356688,-31.047438060500472,0.2833278101651236,-30.622446345252786,2,7
95,1763652833.5839462,39.56275173611111,28.83985977553277,2.8160825,79.14089084736388,0.0,0.0,100,10.0,-1,-29.79795017188209,-31.0050234414337,0.27718030072892147,-30.589252990340317,2,7
96,1763652833.650682,39.62230034722222,28.912083707193016,2.8185,79.76611030768876,0.0,0.0,100,10.0,-1,-29.73105739724999,-31.02967437072877,0.2729030354845606,-30.62031981750193,2,7
97,1763652833.7174797,39.61976128472222,28.900509672288056,2.818844,79.89786399980707,0.0,0.0,100,10.0,-1,-29.73327183512147,-31.00091871011368,0.2674387481296009,-30.599760587919278,2,7
98,1763652833.8174996,39.586484375,28.8647324752811,2.8174467,79.20630592310398,0.0,0.0,100,10.0,-1,-29.795759180812173,-31.003430458919375,0.26340017639326296,-30.60833019432948,2,7
99,1763652833.8838882,39.58758680555555,28.864925979731556,2.81771,79.22249086363992,0.0,0.0,100,10.0,-1,-29.798409567819284,-31.00356452522503,0.26064232601360954,-30.612601036204616,2,7
100,1763652833.9553788,39.559322916666666,28.832688845637268,2.8164392,78.57922545932723,0.0,0.0,100,10.0,-1,-29.853578789378837,-31.034700688869528,0.2596863164228911,-30.64517121423519,2,7
101,1763652834.0172424,39.55911892361111,28.836171791067937,2.816197,78.9835883999295,0.0,0.0,100,10.0,-1,-29.8496508501579,-30.98158957297629,0.29502771835880814,-30.53904799543808,2,7
102,1763652834.083698,39.53636284722222,28.805774503686422,2.815401,79.3009659529321,0.0,0.0,100,10.0,-1,-29.87772945507975,-30.954180307344615,0.2872342644533947,-30.52332891066452,2,7
103,1763652834.1500218,39.54244357638889,28.815587697913724,2.8155403,78.83459209157687,0.0,0.0,100,10.0,-1,-29.88589183436806,-30.99441060151168,0.2801766139174219,-30.57414568063555,2,7
104,1763652834.2167192,39.53948784722222,28.813829712896734,2.8152943,79.08791270608783,0.0,0.0,100,10.0,-1,-29.89020386566503,-31.003946165184942,0.2728568395790966,-30.594660905816298,2,7
105,1763652834.316779,39.53006076388889,28.79982501688599,2.8156497,79.35154003634983,0.0,0.0,100,10.0,-1,-29.902086150317828,-31.016521376913364,0.26547356993390936,-30.6183110220125,2,7
106,1763652834.3833506,39.5245703125,28.79683495788053,2.8148296,78.73605186886256,0.0,0.0,100,10.0,-1,-29.927394943849364,-31.039453866142136,0.25845540697939856,-30.651770755673038,2,7
107,1763652834.4500275,39.532543402777776,28.810766396806937,2.8153448,79.00265857679577,0.0,0.0,100,10.0,-1,-29.919130630520563,-31.040267205357555,0.25161255625316764,-30.662848370977805,2,7
108,1763652834.517045,39.50833333333333,28.773854536038638,2.8141131,79.10248647865954,0.0,0.0,100,10.0,-1,-29.951902541709615,-31.031403423923344,0.2488506630019205,-30.658127429420464,2,7
109,1763652834.5830896,39.47897569444444,28.746177596010114,2.8128448,78.7324405375163,0.0,0.0,100,10.0,-1,-29.999215949868493,-31.09990218867753,0.24008058275765004,-30.739781314541055,2,7
110,1763652834.6541283,39.43805555555556,28.70897404407863,2.8120725,78.94203795932725,0.0,0.0,100,10.0,-1,-30.047355464415634,-31.15284928273366,0.2343264494367486,-30.801359608578537,2,7
111,1763652834.716255,39.45418402777778,28.724423433571886,2.8120732,78.84829140436621,0.0,0.0,100,10.0,-1,-30.034558622739045,-30.93611861126196,0.27606701364197817,-30.522018090798994,2,7
112,1763652834.8163984,39.40946180555556,28.673262880673967,2.8114257,78.63999665796727,0.0,0.0,100,10.0,-1,-30.097389693526335,-31.00920445351894,0.2651627618771116,-30.611460310703272,2,7
113,1763652834.8828938,39.411171875,28.682863039342035,2.8113086,78.25370942290505,0.0,0.0,100,10.0,-1,-30.10495136394667,-30.953087866322353,0.261811780028506,-30.560370196279592,2,7
114,1763652834.949606,14.196983506944445,2.3640013082677993,1.023869,7.610195267269935,0.0,0.0,100,10.0,-1,-50.0,-31.060853587218908,0.25206612973317954,-30.682754392619138,2,7
115,1763652835.016218,13.898719618055555,2.1821796632826307,0.99231505,7.506488713751898,0.0,0.0,100,10.0,-10,-50.0,-47.768483899199005,0.6276584019994771,-46.82699629619979,0,7
116,1763652835.0825486,13.845655381944445,2.150866216651524,0.9848158,7.421584126620819,0.0,0.0,100,10.0,-10,-50.0,-48.79205404566602,0.5462398411316065,-47.97269428396861,0,7
117,1763652835.149167,13.809973958333334,2.1342611506195897,0.9801203,7.3639453082614486,0.0,0.0,100,10.0,-10,-50.0,-49.08884059885648,0.4804202662232608,-48.368210199521585,0,7
118,1763652835.2158074,13.802473958333334,2.1309685276045904,0.9785598,7.427586788601345,0.0,0.0,101,10.100000000000001,1,-50.0,-50.86652839709542,1.5082012859011753,-48.60422646824366,4,7
119,1763652835.3158789,13.841553819444444,2.153092256778769,0.9858482,7.391497370044096,0.0,0.0,100,10.0,-10,-50.0,-49.32579432229013,0.4456800361088634,-48.657274268126834,0,7
120,1763652835.386865,13.791532118055555,2.124622187780385,0.97607607,7.3423348246256515,0.0,0.0,100,10.0,-10,-50.0,-49.24210449480297,0.3940194337824984,-48.651075344129225,0,7
121,1763652835.4492524,13.7913671875,2.1234535113409283,0.9761294,7.405104123263889,0.0,0.0,100,10.0,-1,-50.0,-50.62653545969168,1.1637077347095843,-48.8809738576273,2,7
122,1763652835.5156403,13.787651909722221,2.1241868028206943,0.97645277,7.393146694588365,0.0,0.0,101,10.100000000000001,1,-50.0,-50.39033523856299,0.9308739546519891,-48.994024306585004,4,7
123,1763652835.5824313,13.838229166666666,2.1498833922472205,0.9850411,7.4315624891493055,0.0,0.0,100,10.0,-1,-50.0,-50.139841790574735,0.756406200103775,-49.005232490419075,2,7
124,1763652835.6489313,13.7899609375,2.12507412008034,0.97638726,7.3943663167317695,0.0,0.0,100,10.0,-10,-50.0,-49.67380632710298,0.4444416235888728,-49.00714389171967,0,7
125,1763652835.7153583,13.786744791666667,2.124501492378555,0.97546357,7.393771700917936,0.0,0.0,100,10.0,-10,-50.0,-49.733484230100025,0.40529537152014244,-49.12554117281981,0,7
126,1763652835.815199,13.788038194444445,2.125890982803071,0.9765635,7.363302916557408,0.0,0.0,100,10.0,-1,-50.0,-49.99165770990808,0.5924054807076011,-49.10304948884668,2,7
127,1763652835.8818333,13.794123263888888,2.1244693402969057,0.9761116,7.401683980682749,0.0,0.0,101,10.100000000000001,1,-50.0,-50.13077449400916,0.6800569818566774,-49.11068902122415,4,7
128,1763652835.948821,13.843914930555556,2.1533493661649956,0.98601496,7.453788987731933,0.0,0.0,102,10.200000000000001,1,-50.0,-49.97691441609403,0.5938279888807791,-49.08617243277286,4,7
129,1763652836.0150104,13.880065104166667,2.1719355397472095,0.99110365,7.456627590433755,0.0,0.0,101,10.100000000000001,-1,-50.0,-49.70439539048837,0.5231024105666711,-48.91974177463837,2,7
130,1763652836.0859327,13.843550347222223,2.1548844466392936,0.98654604,7.408962663645805,0.0,0.0,100,10.0,-10,-50.0,-49.65336867924754,0.3905566172185192,-49.06753375341977,0,7
131,1763652836.1486824,13.791987847222222,2.1227508619888797,0.9760791,7.347573776414659,0.0,0.0,100,10.0,-1,-50.0,-49.84397572927285,0.5312913858134681,-49.04703865055264,2,7
132,1763652836.2126725,13.790151909722223,2.1262609154089387,0.97608924,7.35288173278055,0.0,0.0,100,10.0,-3,-50.0,-50.91515302111111,1.211575396046148,-49.09778992704189,1,7
133,1763652836.3147218,13.791762152777778,2.1256342645812882,0.97697616,7.333897536214193,0.0,0.0,100,10.0,-1,-50.0,-49.854552035354345,0.469439679807774,-49.150392515642686,2,7
134,1763652836.3811748,13.79084201388889,2.125170210349528,0.9768585,7.400568496798294,0.0,0.0,100,10.0,-3,-50.0,-50.304771366734954,0.7717230049984577,-49.147186859237266,1,7
135,1763652836.448293,13.789835069444445,2.1259652563974374,0.97584057,7.394053779583214,0.0,0.0,100,10.0,-1,-50.0,-49.81052608601734,0.425117174632166,-49.17285032406909,2,7
136,1763652836.514774,13.791918402777778,2.123719132012335,0.97682655,7.390056362406414,0.0,0.0,100,10.0,-3,-50.0,-50.12813249413237,0.6115754545038544,-49.21076931237659,1,7
137,1763652836.581309,13.789874131944444,2.125196249465109,0.97517043,7.373246521674261,0.0,0.0,100,10.0,-1,-50.0,-49.77328638515917,0.39164964890570964,-49.185811911800606,2,7
138,1763652836.6477823,13.790065104166667,2.1246636365971234,0.97612,7.309513869598768,0.0,0.0,100,10.0,-1,-50.0,-49.76956231095636,0.36517058618524073,-49.2218064316785,2,7
139,1763652836.714507,13.790963541666667,2.122987595001888,0.9755147,7.414092853291828,0.0,0.0,100,10.0,-3,-50.0,-49.993924358541946,0.5233566999918422,-49.208889308554184,1,7
140,1763652836.8192632,13.787061631944445,2.1237230954463104,0.97616374,7.3739149244520386,0.0,0.0,100,10.0,-10,-50.0,-49.84200790053693,0.4236770229651652,-49.20649236608918,0,7
141,1763652836.8814867,13.786723090277778,2.121360021713378,0.9756899,7.43367619717445,0.0,0.0,100,10.0,-1,-50.0,-49.7209254818132,0.4364517796574979,-49.06624781232695,2,7
142,1763652836.9473987,13.785043402777777,2.123798740904184,0.97689074,7.362539062029049,0.0,0.0,100,10.0,0,-50.0,-51.5892766899622,1.6794425116060674,-49.07011292255309,3,7
143,1763652837.0143623,13.784205729166667,2.124434079717325,0.97512853,7.445616232337482,0.0,0.0,100,10.0,-3,-50.0,-49.86224320870054,0.5397786119941647,-49.05257529070929,1,7
144,1763652837.0809772,13.778064236111112,2.1225757583748077,0.97482353,7.3957551718629455,0.0,0.0,100,10.0,-1,-50.0,-49.673173286058315,0.4026466093904305,-49.06920337197267,2,7
145,1763652837.14755,13.78118923611111,2.1198230179390305,0.97555983,7.378593740882404,0.0,0.0,100,10.0,0,-50.0,-50.38135907767801,0.8554627335300125,-49.09816497738299,3,7
